"","FENCE_12","HUMOR_36","VIDEO_3","RADIO_12","ELBOW_36","HUMAN_0","MAGIC_24","DAISY_0","VISTA_0","ORBIT_0","RODEO_3","NURSE_0","RELIC_36","HUMOR_12","EAGLE_0","VENUE_12","PATCH_0","FLAGS_3","POETS_12","RELIC_12","MAGIC_36","LILAC_24","JUROR_12","VENUE_36","IVORY_36","LASSO_3","FOGGY_3","REMIX_36","RELIC_3","IMAGE_36","VIDEO_12","WALTZ_3","HUMOR_0","FILMS_3","TOPAZ_3","JUROR_36","INTRO_12","LASSO_0","TOPAZ_0","RELIC_0","KAYAK_0","DAISY_3","TANGO_3","BLUSH_36","XEROX_12","FOGGY_36","HUMAN_36","FILMS_0","RODEO_12","EAGLE_12","SCOPE_24","QUART_36","QUART_0","QUART_3","ELBOW_12","VENUE_3","FILMS_24","VENUE_0","JUROR_24","TANGO_0","IMAGE_12","FILMS_12","FENCE_0","LAKES_0","JUROR_0","TOPAZ_24","IVORY_12","RADIO_3","EAGLE_3","FENCE_36","IMAGE_24","VISTA_12","WALTZ_24","JUROR_3","PATCH_3","BLUSH_24","ELBOW_3","LILAC_3","FENCE_3","IMAGE_0","PATCH_12","IVORY_3","NURSE_12","KAYAK_36","RADIO_0","FENCE_24","XEROX_0","SHAWL_3","LILAC_12","GLASS_0","BLUSH_0","VIDEO_36","GLASS_3","HUMOR_24","RELIC_24","ELBOW_24","IMAGE_3","INTRO_36","WALTZ_12","LILAC_0","HUMAN_12","QUART_24","POETS_36","BLUSH_3","IVORY_0","VIDEO_24","SCOPE_3","SCOPE_0","VIDEO_0","ORBIT_3","XEROX_3","ELBOW_0","BLUSH_12","RODEO_36","MAGIC_3","KAYAK_24","NURSE_3","WALTZ_36","HUMAN_3","SHAWL_12","FLAGS_36","VISTA_36","REMIX_3","FOGGY_24","MAGIC_0","KAYAK_12","FLAGS_24","DAISY_12","MAGIC_12","POETS_3","INTRO_3","REMIX_12","HUMOR_3","RODEO_0","INTRO_24","WALTZ_0","TANGO_12","REMIX_24","LILAC_36","FOGGY_12","RODEO_24","FOGGY_0","KAYAK_3","SHAWL_0","LAKES_3","FLAGS_12","GLASS_12","FLAGS_0","LAKES_24","LAKES_12","SCOPE_12","INTRO_0","VISTA_24","QUART_12","HUMAN_24","POETS_0","REMIX_0","VISTA_3","POETS_24"
"SL003192",17.5993564444366,17.385468112556,17.2183456501102,17.6146041741047,17.5318238577444,17.4338739121978,17.5715874931007,17.6193488127619,17.5909846250846,17.36798373772,17.6737783389415,17.1979663019061,17.3505930685883,17.2996570016596,17.2884650896307,17.3194710270781,17.2442792765002,17.4954248830387,17.3194295700325,17.3245708486097,17.2747484988759,17.3209433026405,17.5466849959329,17.1283880994482,17.0811650879899,17.2962871126158,17.3507493044193,17.3466565620458,17.4034506456643,17.4665735930071,17.2353177604849,17.587496994316,17.5086884613718,17.5162363454361,17.3850998445298,17.514035936598,17.3324553266249,17.0918754172339,17.3612747209045,17.4174157777966,17.3544121099253,17.5766791966716,17.2549972097504,17.1597383243159,17.4268093649462,17.1346348798287,17.1199046693152,17.2869610808544,17.3517269046809,17.27692497339,17.3093360139429,17.1570044204439,17.2174030288475,17.1357303252537,17.5838577198932,17.3083843625349,17.1567872218824,17.4329398393396,17.5479819779304,17.3009057280992,17.3208067175459,17.2823120153536,17.4948891707506,17.5970341100335,17.5007454228597,17.4715704374,17.1947405055297,17.4861232379331,17.2721358514579,17.4429604994953,17.1997020556448,17.3350788840276,17.5406434326394,17.3763814883359,17.4404766544632,17.6110752423238,17.4499901010406,17.0804896618862,17.4782893151849,17.3472562889788,17.5651816803151,17.553195034231,17.1226804021434,17.0893521987205,17.4035946044921,17.4330352305234,17.5488768331152,17.2384700502516,17.1279973427038,17.3338681339598,17.2434064535007,17.1016289853856,17.3302516625233,17.367330279853,17.2723554996031,17.3645972243003,17.391806612679,17.2860098969554,17.5198043875309,17.3672449501914,17.2191155682253,17.3155661949412,17.0734376343231,16.8988410766764,17.4265104689873,17.0664655441339,17.3774071248699,17.4301625787197,17.4398316954322,17.279426496568,17.3303917334029,17.5872574454039,17.148153806613,17.4118370007828,17.5082876646029,17.2074957865958,16.9988966878809,17.2858681583875,17.354500784643,17.1938997304035,17.2181535794763,17.0331637870059,17.0603391819092,17.4060621375152,17.409917927448,17.0801190318668,17.2603728712039,17.4539650596902,17.2569411672055,17.1148505353031,17.0656012563203,17.2870972996901,17.3759608513256,17.4317636451817,17.1281715849455,17.4750620771267,17.1063165407872,17.1341023914407,16.8977391213793,17.0632497089561,17.4839393442933,17.3523590153099,17.2972422959399,17.2972064655817,17.4806837176403,17.30228548875,17.4527238601258,17.3012246638276,17.3484454858213,17.3132603799229,17.3690477457267,17.2404149602437,17.3702020909461,17.0555144056712,17.3449711461683,17.1808318553854,17.1794465139519,17.2564215602876,16.9406955579085
"SL000048",10.8406992575986,10.9739842984942,10.3713410480058,10.928148216169,10.8811139606751,11.0799513842091,10.8510462590489,11.0940776856719,10.9507745810852,11.1858665453113,11.3179213115064,10.9610155182277,10.9409742222239,10.9375209513983,11.0414538198949,10.7239168699715,11.1346188378523,10.8894279100078,11.1635238906684,11.091832039868,11.095726668639,10.6073303137496,11.1031566483555,10.7961207480014,11.0837452373945,10.9732668609933,10.7319129596532,11.051616808337,11.1582309783971,10.8667380139096,10.4200654802121,11.0346614255124,11.3330435091508,10.9144598812573,11.1996723448364,11.1398071267175,10.8074354273471,10.9904585650737,10.468624042918,11.143638309922,11.0948694327187,10.9842048158794,10.9259252649729,10.8638765202211,10.8023548000792,11.103287808412,11.2785075365619,11.0534507861308,11.1723024863272,11.2321810576866,10.8123377743474,11.0005634427101,11.2318811647301,11.2513640550649,10.992725951293,10.7250253564194,10.3827320895719,10.6131448491817,11.1248967458929,10.8430573735877,10.9447120610435,10.8966351413029,10.4993476328766,11.0230612497353,11.1802199821702,10.595630463623,11.5069025886868,11.2186843133622,11.1786648510065,10.8252768300549,11.1539319715885,10.9515761390748,11.2976041326847,11.2338593071964,10.6162731432257,11.2491727240944,11.5249334323993,10.6424127729051,10.436919708221,10.9934337793127,10.9531779202587,11.1076747937853,11.0885895067046,11.0836787644735,10.9796395471692,10.606775324306,10.7619666953821,10.8371548408435,10.4515202276513,10.7644569636199,10.8458036462159,10.9346491828556,10.8497960222456,10.884857353228,10.8806549178624,10.8932256773922,10.4723862268531,10.8240040509332,11.1354527841852,10.825197314248,11.4682167320624,10.4935552734154,11.3396830146281,11.4515717405158,11.0763479812161,10.4199601778479,10.8488576331134,10.8725209845917,10.4450148458684,11.0527718069009,10.9239216761364,10.8986013874039,10.7466822618919,10.9811391189556,10.8066301722242,10.8765936836221,10.806871795958,11.478314598345,11.1318569606088,10.6394311569166,10.8695938432408,10.8775142100791,11.0679048742038,10.9332480425724,10.9228816817258,10.9568117316627,10.6497950662894,11.0134622598066,11.3120888007968,11.0446673311841,11.3130530743861,10.9515032885665,11.051616808337,11.2194105630835,11.0514808653413,10.8915558912789,10.9126648330201,10.9918760990034,10.6709217513811,11.1941412388631,10.9869086246977,11.0688454409956,10.8701334999273,10.4999455172784,10.8813434273205,10.7254514706797,10.8422717631125,10.6950542526463,10.9305895128749,10.7832438228087,10.8298812642924,10.7512929882225,10.8757493514201,11.1679825682506,10.9205761655372,10.8443134612033,11.0788846472201,10.7102037502372,11.2103669456326
"SL002561",10.3488387861119,10.1621395275448,9.83478704933734,10.3912435894274,10.0191737042067,9.6387978999517,9.93619623005156,9.89935692292311,9.841878797392,9.67595703294175,9.85798099512757,9.62899225714273,9.51353022334923,9.84674402324487,9.69731512171625,10.0374096786359,9.97168724152032,10.1385278014223,9.83510297949099,9.26326920037266,9.59488440282247,9.6371682473946,9.84658733630028,10.0404267225966,9.73724734302774,10.0733382549517,9.89405984627402,9.62223489096742,9.54747296489073,10.1014504816311,9.87159726561385,9.9344280406268,9.63008507000212,9.79733728828842,9.90704086851537,9.80138502968138,10.0396045179538,9.96866679319521,10.0457596613827,9.38801728534514,9.87789758948689,9.91931028423605,9.88294867271663,9.72127011401286,10.1291541991369,9.75421943313514,9.8705188454359,9.86170728658586,9.95652136333312,9.85268555234858,9.81954046050572,9.63335855063711,9.63044915708062,9.69017262126421,9.99887245399428,9.92481250360578,9.5274770060604,10.1382718001722,9.88645869570371,9.77313920671969,10.2497060569697,9.80396963687297,10.393819447944,9.63825488694451,9.76752238622854,9.83462905831261,9.66923941125265,9.86851392389546,9.91573002379233,10.3004669645978,9.69783635796238,9.92762983383734,9.65892551149237,10.0722666151321,9.70580515486547,9.07414146275251,9.89829906237331,9.46291119976579,10.4081174079918,9.85502417344892,9.62753388447279,9.82702506992176,9.91692443142829,9.95172182905633,10.1728025106077,10.3384021287884,9.71235503607453,9.53508093022373,9.5853381536437,9.51648798090998,9.68492390686141,9.91378699987453,9.57705110973515,9.78037572232529,9.27332938656167,9.85517994681633,9.74382460692961,9.66035250967092,9.55842071326866,9.65194861072345,9.61323695471633,9.58214198165878,9.64169052255661,9.40726776424473,9.80380823450765,9.62388149001346,9.61120927336935,9.64331507766953,9.44273619718598,9.59786633395179,9.70908381255034,9.94280770624278,9.6646250548693,9.85112436288675,10.0161118382205,9.70960081489986,9.99095486039699,9.56700537024703,9.57440430902258,9.52591226074335,9.59413795601193,9.47329987114132,9.42206476617281,9.82161455934585,9.70960081489986,9.84250749117725,9.90583824675904,9.6947061119494,9.48079020109582,9.69818374420072,9.55842071326866,9.62716906084185,9.73910550679375,9.95288681956347,9.64709860726341,9.63081315229913,9.76851518019424,9.59581691855585,9.4898479604393,9.74550626586916,9.9839911413154,9.54109661534952,9.69453201009184,9.71938882094208,9.36040817482402,9.98270842891991,9.7054595991654,9.8703647195834,9.33784486699425,9.48401725691557,9.68685065339314,9.92347605604297,9.71252700043982,9.25006150271721,9.51293794347466,9.78037572232529,9.58176549547687,9.62935662007961,9.60991744529631
"SL004362",9.48139582415413,9.34407393775754,9.61507783162923,9.65105169117893,9.37395265537019,9.22255342742343,9.40002551791402,9.3843520639618,8.91019298919486,9.26256470208851,8.94749083485373,10.0113670446817,9.36325870170799,9.48260630810786,9.25644459647344,9.42269554445622,9.10669379120375,9.60121365573391,9.00646634346509,9.0930213465869,9.4231159101471,9.39703281709685,9.65517291188375,9.44501484586842,9.34274139913981,9.06123616574775,9.45121111183233,10.0736060405749,9.13262824907458,9.14414836650889,9.68982330042935,9.81618368143234,9.2962279528911,9.32732808262995,9.13416959007684,9.58063544708419,9.51766938813381,8.99774402605963,9.3454052467178,9.33315535031062,9.16465556417991,9.52943055414615,9.34784279363816,9.26865895502767,9.50104099556592,9.36479127113448,9.45779126025604,9.29645740737124,9.13750352374993,9.30970371103028,9.65624607958081,8.973553878808,9.13903966768306,9.60251329745184,9.48663393507016,9.49385544924082,9.06743436075652,9.53702421586357,9.69609817095586,9.37177664433792,9.45327063401062,9.21067134378562,9.47126876417358,9.40109283692467,9.93516504960369,9.01625115501275,9.25171909260596,9.52042224852645,9.24792751344359,9.46352437327118,8.9316239677501,9.10433665981474,9.44045394382303,10.0075879723192,9.52767247995012,8.54264498688628,9.56605403817109,9.48683502156305,9.69731512171625,9.14185169044802,9.62442993899968,9.32845054051034,9.90583824675904,9.15050890516397,9.43003431857349,9.3671963100259,9.30126754056557,9.62497817956904,9.49265437101891,9.05202456048283,8.9692426044345,9.70511396067767,9.25785923463963,9.23314029644597,9.36282052553426,9.41996017784789,9.33382621525685,9.32080054888164,9.31673407097229,9.14185169044802,9.49765228026764,9.38370429247405,9.29989485250684,9.17841587438304,9.32080054888164,9.58402294025754,9.61010206299966,9.52277766952458,9.46311561989236,9.09011241966429,9.31809083756842,9.3780780559955,9.29897900099797,9.16415270776461,9.52316986608561,9.06474276475026,9.8811139606751,9.52806334829195,9.25290192045027,9.83067364913184,9.22641219278879,8.47735352663456,9.88843885074524,9.56548293766582,9.23888237384058,9.49845034143632,9.52199295640167,9.31582885052478,9.1814007617393,9.04603261475421,9.47715111414164,9.67542783013302,9.40577968258532,9.15961909531593,9.32418054661874,9.34451784392747,10.0761475280225,9.86341195894164,9.37569110419135,9.48079020109582,9.2001629739997,9.32080054888164,9.44728990123914,9.51963625284321,9.52512925120397,9.60214209069798,9.14974711950468,9.33851355532181,9.16591193893569,9.40023904489449,9.63244999525669,9.1766718338829,9.21868431336217,8.92303029826377,9.40450296122688,9.24245960116527,9.80638850801618,9.06608919045777,8.96087076379617
"SL001720",12.9272594466717,12.6894520543429,12.1603756874358,12.7164122261147,12.8999610665839,13.2055947277423,13.7283882338322,12.2047545260312,13.3512981536427,13.0444624271656,12.857378450861,12.752589717641,13.1718179224847,12.7677706487767,13.7047250183724,13.1209506233289,12.6570951048884,12.8209966302259,12.5732211319581,12.9855573537021,13.2896587043808,12.9185278611222,12.7836735465218,12.7820358183754,12.7010681593137,12.566743816456,12.6084165500248,13.2737518981776,12.8364251860897,12.7988767681333,12.2086916067851,12.3363949781527,12.7400336919669,12.8566395047395,12.4031984750654,12.7351328841399,12.8181027971671,12.6310406026836,12.9075479240468,12.8959349646502,12.270441340848,12.361450366599,13.1671985885762,13.142984536274,12.8643602792007,12.3580192653687,12.8232876189175,12.5734578450111,12.6991603197751,13.6521503407981,12.8627729428266,12.568264919752,13.0816997928383,13.1667123071415,12.8809609626325,12.9340040899164,12.8148828292179,13.1383838063088,12.7694866294093,12.9160100518163,13.1444511273083,12.8234070489628,13.1762043219566,12.5375338949009,12.6453882394983,12.7909186192809,12.6769267342064,12.6026756703775,14.0414367075972,13.0345926520627,12.7535092706591,13.3410739931975,12.3333510514801,12.3708508448726,13.0375812707529,13.3145832442742,12.4989987525168,12.9715974384664,13.393578156484,12.9183228706425,13.1242021056601,12.9760807575108,12.4054074222192,12.4751000866299,12.7424568142141,13.2236397487772,12.9848990397318,12.766259723965,13.1148647657012,12.7565354741792,12.8924289750944,12.0433007543642,13.0075178960573,12.7738397741869,13.2210583986974,12.7094931213545,13.2347426005957,12.4922287492522,12.2737081958171,12.8747892828141,12.8987903083812,13.2357898748599,12.3777256866307,13.1042875119354,12.8295047289801,12.1864857011686,13.1867642346366,12.8213554600016,12.3009816715728,13.0029028964002,12.8182626083045,13.0045716151677,13.2919189105182,13.059090919034,13.8372238431379,12.5878243867508,12.7835917042537,12.3087656316035,13.1007937260132,12.5564821053523,12.4362690894544,12.96421450008,13.0979168996983,12.6891462505238,13.3904511249146,12.5083890349228,12.5382859493041,12.2885489001056,13.3258675805754,12.305548791974,12.5063075811003,12.7678120217149,12.9870152501026,12.7667566409891,12.4160585772159,12.3669505241114,12.31069797767,12.9535417135483,13.0738235798006,12.3916463706057,12.683148147061,12.502061034007,12.7380077902249,12.6184313887757,12.7970129778361,12.5989597165766,12.938807709799,12.5143935292065,12.5283564300687,12.6055489657663,13.0215352487805,13.084642322188,13.4708876130681,12.6117625600649,13.3105133799548,12.4403501192006,13.126301158692,13.5719303627278,12.6508273741388
"SL004686",11.0152059509962,10.8486229404293,10.6267129015308,10.6649805298103,10.1927859592511,10.7182759935495,10.4438759714005,10.1871045914191,10.5909612413426,10.3380677975426,10.3573320648294,9.74045539698897,10.6378927646934,10.6815019738845,10.4868350215631,10.6360807887696,10.7015663835954,11.5297233583364,10.2961132119644,10.4453252920284,9.98996209896325,10.173802039558,10.2726297849764,10.3584314286263,9.85549144310187,10.4193282022048,10.3924247621665,10.5317713254129,10.5089831848554,10.509577090198,10.3738439327324,10.0424801864925,10.1441483665089,9.95855271543101,9.84203599652491,10.3496129718245,10.4685222259844,10.4299297413533,10.8244814747004,10.2021238238305,10.0409745988173,9.8412498295168,11.0122054959108,10.1558301715565,10.1141327345777,9.67578065357349,9.88172579064223,9.80976812871041,10.1031566483555,10.6746336617673,10.0213964413488,9.83130724380205,10.1543118114365,9.72127011401286,9.49145229203737,9.94822120242914,9.48784003382305,10.048214384608,10.2588015567116,10.4527560290325,10.3379563365744,9.56033283421244,11.1737395892824,10.0032367946017,9.80509894811724,10.8290091380081,9.84737060090548,9.91064273046963,10.5105663894487,10.3911361621188,10.1015817968855,9.90854273731734,10.1750504777121,9.73674015545321,10.0163904583529,9.7262181593322,9.61084029765356,9.16967451180875,10.8255948494634,10.0133226734254,11.0771495155897,9.69766263347052,9.34318571544788,10.5769566647061,9.8589134706793,10.5780895971961,9.89496929894601,9.89905475619441,10.0939456855766,9.62131930101419,10.4005592761209,9.53702421586357,9.67189484185855,9.93840342367024,10.3366181328385,9.10564665267773,9.50481898763284,9.8811139606751,9.74062404448941,9.86093176915553,9.37482214163481,10.3468461130867,9.39210272004142,10.1480952026878,9.81217730551445,9.61985314739117,9.87236707249455,9.4908508767403,10.0390561210866,9.17067620949932,9.81538329581354,9.46577044908396,10.3797032618009,9.38089391688967,10.2972602107853,10.3568920846367,9.26959425168337,8.98697970917658,9.81794296832513,9.61342114814664,10.1045987535644,9.40535423432483,9.76719130302781,9.31582885052478,9.65749710044411,9.95099323197964,10.4144738364309,9.30218194087563,9.91318861950889,9.58852726042246,9.92109708810679,9.73114929221189,10.3175256732094,9.3449616135529,9.69418374333315,9.75254790584714,9.99590844611722,9.83114887121932,9.43608686360791,9.04083764926659,9.58965114651479,9.625160880138,10.2346977004196,9.59507095419544,10.1274785200982,10.3482855418512,9.83320635997039,10.052160452259,10.5860891661754,10.4283601727043,9.62607403609031,10.2753097506899,10.0922285843868,9.58890198640921,9.72058629125287,9.72468437437077,9.6008421143873,9.27332938656167,10.0919642334853
"SL004851",10.5399342451718,10.8688997021797,10.9235503356177,10.3076562053065,10.4346282276367,10.919310284236,10.7276652382921,10.834234005039,10.5561228178412,10.4507988543525,11.3480088401413,11.3307488526035,10.4712687641736,10.8078378864233,10.7154472628759,10.7015663835954,11.2660837583277,10.489948283449,11.0063962126997,11.2675475021282,11.0759470469734,10.4175360996986,10.1631464688113,10.8045344029952,10.9975323475264,10.7312341641148,10.8304359793736,10.3894162363764,10.813781191217,11.8928084120123,10.9204272959631,10.919831664003,11.0403582234374,10.965640007944,11.2825672213787,10.1000052244227,10.8968621526654,10.8187419355277,10.495355392236,10.2101842759076,10.8313072438021,10.7528823662731,10.6324499952567,10.9473447169581,10.4972530840723,11.131406851841,11.1086551297587,11.2526654324502,10.9684508047165,10.4253208227599,10.5104674900457,10.6955763062221,10.7381767240707,11.1454864077159,10.9543417360249,10.9135626363209,11.3721576832703,10.6284455401372,10.3058337575153,10.4819003159035,12.0716634677365,10.9827084289199,10.4847222141937,12.3716133111256,10.5379948779744,10.1823943534045,11.4238512555073,11.3477874405566,10.2608019498134,10.7206717868256,12.0602568425079,10.6968806142766,11.1708639504119,11.0617087046606,10.4448078446426,11.3424636319427,11.532599438673,10.4504895839149,10.2067701886868,12.2388525263157,10.1884652161567,10.5900255807346,11.0500526899656,10.8206576534689,10.286442248974,9.99038765180274,10.4367115421372,11.19241611647,9.97111240535737,10.6651582344408,10.8489358555246,11.1901333218648,10.4380640850936,10.6359901302066,10.1048607997082,10.7005264159591,12.5144181874989,11.0265234425198,10.9908130791536,10.2455527062557,11.1709890974489,9.9898202201176,10.961232622646,11.8453724351414,10.3322603781722,10.9732668609933,10.4347324648421,10.503925093737,10.6532929453828,10.6698594490388,11.0711271249483,10.7526315282231,10.6962720839259,10.3285627382816,10.6445773570184,10.3266541884764,10.9116915818723,11.0903771100679,10.7747870596012,10.4085420422969,10.8818787076004,11.0762811665795,10.7175050714371,10.5718474298142,10.7727269492398,10.7029518419969,10.4791739622589,10.5814830663512,11.6204031296232,10.959205043075,11.5893702570618,10.8716742647888,10.3504972470841,11.0416591516372,11.1909975068373,10.7245138531199,11.0693154945401,10.7942533915438,10.4859299115429,11.0376155867274,10.88859105785,11.1540585959833,10.35766196194,10.5357613779867,12.242608459987,10.3438519334421,10.4570730165595,10.4954553330099,12.3206595436486,12.2630344058338,10.4052478526531,10.4648520225017,10.4542992936199,11.4292498045839,10.7642081301399,10.7616343346041,10.3753653045646,10.3271034862193,11.1774818291764
"SL000136",12.3116348018816,13.33979434228,12.9558315042359,11.7853707267471,11.0084986541106,12.6055489657663,12.5207414369946,13.1153688378202,12.3290675203012,12.1376315982354,14.0264542800259,13.6636581643676,11.809607373789,13.1736146806208,12.9997886522387,12.4429434958487,14.13759958068,12.4426584525075,13.3869537132883,14.0512429342711,13.3863744772733,12.4079315911744,11.3722665330547,12.9570294695639,13.6532705500671,12.9448035532616,13.2238659628051,12.0373067135685,12.9282777826536,12.9719386603368,13.1437817815645,12.8913090544097,13.69431435322,12.4676310211689,14.1588384438975,10.1802821525626,12.7083941877567,13.1555930330989,12.3240961431139,10.6615109072831,13.0781508077346,12.9541054119185,12.5848920549075,13.1819907893163,12.346901502296,13.6133751019937,13.572593654467,13.5813065200667,13.1724275086455,11.8165037113895,12.5439742922792,12.7894113774979,12.9792286781656,13.6267813346229,12.1684214108519,13.120610493032,14.0388418469295,12.4467214736497,11.7435721889356,12.2713171169014,11.7651203098197,12.8654239783131,11.8360503550581,14.0078594856883,12.5880587160252,12.4941805692535,14.3624507108432,14.1931403029707,11.9912029440502,12.7420988697783,14.0139943090216,12.5613595530025,13.7577337648881,13.6443294964374,12.4444196372725,14.4132643007826,14.170519740074,12.4136014864241,11.0069571633909,13.7544282379408,11.833166820538,12.6290605822033,13.1913985596797,13.0680560780861,12.1754871759614,10.8328109168736,12.8541086650853,14.2006840847299,11.1576627272084,13.1951568637139,13.4075333316713,13.9562127829345,12.502558352146,13.2187751145732,10.9041077197613,12.4696163816302,12.1107116695188,13.4510307636802,13.7619043835682,12.2678108183672,13.9970118390687,10.9999295541863,13.7071757635525,14.9867442284243,12.2508609356035,13.7047898493721,12.5304063370991,12.5235864581424,12.8920494383563,13.0991340863288,14.0203289130177,12.4750747470723,13.1197517122014,11.4655153892313,12.6865880667021,12.2805968012367,12.6743247004124,13.6685083101636,12.3289553617813,12.5258877981268,12.9660367342056,13.0796514441448,13.1400788372545,12.8987525261648,12.7829982089204,12.9974970647511,12.8208770004648,12.9277224157728,14.5710059836038,13.4867847525674,14.4778720790598,13.4116566271865,12.5162909856149,13.5770393044446,13.8544009117302,12.858408454571,13.5139496078598,13.2038068024878,12.9520313714258,13.6914600113358,13.0542651396258,14.1081813838811,12.2240016741981,12.9126087017585,12.3425747452391,12.3459041710198,12.5655067380344,12.8179229884748,13.1656921523201,13.1446104495809,12.3700334693294,12.5050423745935,12.3304407549981,14.4052212560094,12.1141001912386,12.9499361122005,12.3979419719726,11.2771711428241,13.9755166258607
"SL004078",11.7632123668144,9.55113145277411,9.48079020109582,9.97053734006191,9.5337190711399,9.61507783162923,9.72485487546899,11.7037738288481,9.64781815592715,9.62844554013718,9.27565894469885,8.99971819610402,10.0356239097307,9.40492866056337,9.13082793414513,9.55593116124297,9.02790599656988,10.0867996856235,9.09275714091985,9.5208150858443,9.58289465940685,9.58251836961836,10.1100917519251,9.39574832817903,8.74617838097141,9.50203616359938,9.31560245663795,9.76088624278491,9.91468410532839,9.84109254469343,9.45059268142739,9.34229694595057,9.33449676839042,9.71921767258897,8.9316239677501,10.2062818017353,10.3035524555837,9.40429006444484,9.3169602873649,10.1852471236192,9.36194377373524,11.734074491428,9.54689445988764,9.02458563827827,9.62899225714273,9.2001629739997,9.52179671141179,9.73589444639511,9.33695280016051,9.63662462054365,9.81890167588564,9.62058641045188,9.50759645419098,9.2045711442492,9.68912440491326,9.39167321868639,9.13082793414513,9.52218917470063,10.0211187864132,9.4655664048094,10.2643253031786,9.67419226814568,11.8549462804575,9.50422311991285,9.93590168226759,8.38672474079917,8.72519581722666,9.47025213736745,9.4594316186373,11.4216966847725,9.45265308600623,9.96072599483906,9.31174831500496,9.77758409710786,9.6207696679994,8.59954096564405,8.87159726561385,9.54689445988764,11.9026765866511,9.319672120947,9.54959216744175,9.40514146313634,9.1398071267175,9.467605550083,9.78871833269046,11.8594183100683,9.23481743111732,9.21844214885621,9.59301756115296,9.07654840656189,9.18040648531064,9.40258575823259,9.2599785944214,9.44273619718598,10.1520312708074,9.48542682717024,9.91632735121661,10.0985585179384,9.12850993750829,9.80122333788621,9.61213130001343,9.64078720085601,9.12179250576921,8.84611717333673,9.3518226445507,9.28100269602788,9.63535536070105,9.55784658244956,9.37612538927617,9.47796059377623,9.24863919398464,9.60028462289809,9.24245960116527,9.55803798477699,9.77807712953536,9.4655664048094,9.25620868852739,8.9357543858214,9.61710008687589,9.70735913208088,9.39596248909992,9.29255170935797,9.8743666501409,9.2749604721406,9.59730769114099,9.38995393346472,9.75788999032499,11.7221671397819,9.35952995532291,8.96780264519639,9.97770923314179,9.5643400579856,9.51510844862998,9.20945336562895,10.0590740146636,9.38089391688967,9.9699620454512,9.6560672737256,9.32327998788732,9.38499954473004,9.32777717058405,9.1814007617393,9.50501755552812,9.38607803400871,9.73199778664374,9.68964860828881,9.36413465500805,9.77544567410286,11.1779800618741,9.81169579189562,9.6280809469988,9.63044915708062,9.78773934936344,9.20799043323296,9.52943055414615,9.12231034319074,9.75338391157308,9.46474993900329,8.94163454493325
"SL000668",12.9602010855587,13.6235157414905,12.8809035841832,12.8078781261567,12.6693722989275,13.2833633188515,13.307698891328,14.2673792471445,14.2694554569028,13.590972933261,13.6602522199814,13.4099212412497,12.6581668442196,13.6099174452963,13.4675163977408,13.3285907863611,13.5685855727533,13.9746655338167,13.2815823477054,12.7739427701277,13.0002641411696,13.3902495814645,13.5407697933834,13.3001094211288,13.5178292960137,13.7821075078844,12.4126756899541,13.7742620108238,13.4968038562807,13.278028320308,12.523292405649,14.0592430494551,13.485250706186,12.7963438571963,13.665413646505,13.5224466707246,13.8118262177036,14.0634962012288,13.8883056563546,13.3996517696361,13.7132468786715,13.5475211631716,13.9209203676023,14.0500356793593,13.6742474497342,12.5364415049674,13.2969448770046,13.0138983802205,13.5778890385476,13.609178738142,13.9974617811128,13.4993600913292,14.006291010159,13.8612904977843,12.7975399453061,13.7434144052595,13.085970312194,13.9179314442816,13.4305178896353,13.6524080659623,13.3128829552844,12.9839911413154,13.1514922833453,13.9225007819533,14.0161727909725,13.9835369777621,13.3045509690839,12.1838524516701,13.5840581848199,13.1087531267275,12.4596621445256,13.2365075666527,13.561323749528,13.9438517504622,13.6551393625268,13.6686855808156,13.038884704307,13.337078280394,12.8370365435173,14.0496954251058,13.1674651894682,13.8120168188308,13.6682756093719,13.30514974563,13.1007937260132,12.5447471430771,13.4232209824345,12.656111977267,12.5183089133359,13.5976801437159,14.1993502787471,12.702021133809,13.659750666932,13.3190087577119,12.7102898632907,12.6732207265589,13.8350240034384,13.3850939447346,12.9950604670327,13.5073486833897,13.2385092353883,12.595047636593,12.9944948706162,13.7753530746044,14.146083347108,12.5937412490017,13.8435089059736,13.9712920662636,12.9128519214543,13.4649540987773,13.5181121665433,12.6267357129222,14.020927867643,13.4975774393943,13.3806910337781,13.3643672407323,13.6314158174389,13.5683955647631,13.2495875555905,13.2160031034048,13.9902812753603,13.09938068822,14.0289506739202,12.8031220729354,13.4788201685215,13.5346433299855,13.9452700733419,13.5722265127937,12.9048980004759,13.0415736002961,12.7642703425336,13.6443182290355,13.5948727425607,13.8920589279917,13.2783913775409,13.7001362347422,13.1114943427671,13.8923815384622,13.2494246002993,12.5876837709147,13.7965973484979,12.5278679273582,13.2390763677023,13.5552601625739,13.5562186365933,13.9596669300959,13.7828753862939,14.3100801925779,13.3449616135529,13.1507944711142,13.9348334421558,13.5605597303244,12.8560169406234,13.3225197039574,13.3470676571659,13.4125566158656,14.2951518982831,13.6715631802003,12.9549959700506
